id,smile
1027,CC(C)CCN(c1cc(C)ccc1)S(=O)(=O)c2ccccc2
1028,NC1=CC=C(C=C1)SCC2(O)CCCC2
1029,CC(C\N=C\C1=C(O)C=CC=C1)\N=C\C2=C(O)C=CC=C2
1030,CCCCCCCCCCCCCCN(CCc1ccccc1)C(=O)c2ccccc2
1031,OC(=O)[C@H](C)NC(=O)[C@H](N)CC1=CC=CC=C1
1032,COC(=O)N(C(=O)OCc1ccc([N+](=O)[O-])cc1)c2ccc(cc2)S(=O)(=O)Nc3n(ncc3)c4ccccc4
1033,OC[C@H](N)C1=C([N+](=O)[O-])C(Br)=CC(OC)=C1OC
1034,[Na+].[Na+].O=C([O-])[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@@H](C3=CC=CC=C3)S(=O)(=O)[O-])C2=O
1035,ClC1=CC(Cl)=C(C=C1)C2OC(=CC=2)C3C(C)=C(C(O)=O)C4C(=CC=C(Br)C=4)N=3
1036,COCC(=O)N(CC(=O)c1ccccc1)c2cc(Cl)cc(Cl)c2
1037,ClC1=C(CN2C=C(C=N2)B3OC(C)(C)C(C)(C)O3)C(Cl)=CC=C1
1038,OC(=O)CC1=CC2N(C)C3=C(C=CC=C3)SC=2C=C1
1039,CCOC1=C(OCC2C=C(Cl)C(Cl)=CC=2)C=C(Br)C(C=O)=C1
1040,CCOC(=O)CCCN(CCN1CCOCC1)C(=O)c2ccccc2
1041,CC(C)=CCN(CCN1CCOCC1)C(=O)c2c(Br)cccc2
1042,Oc1cc2c3c4c(cc(=O)c(=O)c4)c(c5c3cc(=O)c(O)c5)c2cc1=O
1043,CC(C)C12C(C(C)CC2)(O)C1
1044,O=[N+]([O-])c1ccc(cc1)CN(C(C)=O)c2ccc(cc2)S(=O)(=O)Nc3ncccc3
1045,OCCN(C)CC(O)CN1C2=C(N=C1)N(C)C(=O)N(C)C2=O.OC(=O)C1=CN=CC=C1
1046,BrC1=CC=C(C=C1)C2CC(=O)OCC2
1047,OC(=O)C(O)=O.FC1=CC=C(C=C1)CC2NCCC2
1048,COC(=O)[C@H]1[C@@H](CC1)C(F)(F)F
1049,OC(=O)C1C(=NN=CC=1)NC2CC2
1050,N#CC1=C(N)N(N=C1)C2=CC=C(Cl)C=C2
1051,Cl.OC(=O)C1CN(CC1)C(=O)C2=CC=C(C=C2)C3=CC=CC=C3
1052,CCOC(=O)\C(C#N)=C\NC1=C(OC)C=CC=C1
1053,OCCCCCN(CCN)CCCCCO
1054,OC(=O)C1C2=C(CCN(C(=O)OCC3C4C(=CC=CC=4)C5C3=CC=CC=5)C2)C=C(F)C=1
1055,ClC1=C(C=C(C=C1)OC(F)(F)F)[C@@H](N)C(F)(F)F
1056,CCOC(=O)C1=CC2C3=C(C(=O)NCC3)NC=2C=C1
1057,BrC1C2=C(NN=C2)C(N)=CC=1
1058,Cl.NCC[C@H](O)CC(O)=O
1059,OC(=O)CC1C(=O)NC(=S)NC=1C
1060,CCOC(=O)CC(=O)CN(c1ccc(Oc2ccccc2)cc1)c3n4c(nnc4)cnc3
1061,CCCCCCC(O)(C)C#CC1=CC(C)=CC(C)=C1
1062,CCN1C2=C(C=CC(Br)=C2)C3=C1C=C(Br)C=C3
1063,O=[N+]([O-])c1ccc(cc1)COC(=O)N(C(=O)CCl)c2cc(C(O)=O)c(O)cc2
1064,CCCCCCCCCCCCCCCC(=O)N(CCO)CCCCCl
1065,OB(O)C1=C(Cl)C=CC(=C1)C(=O)NC2C3=C(C=CC=C3)C=CC=2
1066,COCCOC1C(N)=CC=C(OCC(F)F)C=1
1067,CC(C)(C)OC(=O)N1CC(CC1)N(C(C)C(O)=O)c2c(Cl)nc(Cl)nc2
1068,COC(=O)C1=C(Br)C(=NN1)C2C=C(Br)C=CC=2
1069,CC1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)\C(\C=C2N(C)C3=C4C(C=CC=C4)=CC=C3S\2)=C/C5=[N+](C)C6=C7C(C=CC=C7)=CC=C6S5
1070,OC(=O)CCN(c1ccc(Cl)cc1)c2ccc(Br)cc2
1071,CCC(CN)(CC)C1=CC=CC=C1
1072,C.OC(=O)C12CC3([H])CC(CC(C3)([H])C2)([H])C1
1073,ClC1C=C(Cl)C(=CC=1)C2C=C(B(O)O)C(=CN=2)C(F)(F)F
1074,FC1=CC=C(C=C1)N2CCN(CC2)C3=CC(S)=NC=N3
1075,CC1C=C(C=C(C)C=1)NC2C3C(=CC=CC=3)N4C(N=2)=C(N=N4)S(=O)(=O)C5=CC=CC=C5
1076,CC1=CC(=NO1)NC(=O)C2C=C(F)C(C)=CC=2
1077,CCOC(=O)C1CCN(CC1)C2C=C(N=CN=2)C3CC3
1078,O=c1cc2c(nn1)c3c(cc(Br)cc3)C2
1079,FC1=C(C)C=C(C=C1)C(=O)C2=C(F)C(F)=C(F)C=C2
1080,BrCCC(C)N(C(CC(C)C)C(O)=O)c1cc([N+](=O)[O-])c(O)cc1
1081,Cl.Cl.CN[C@@H]1[C@@H](C)CCN(CC2=CC=CC=C2)C1
1082,CC(C)CNCC1C=C(OC)C(O)=C(Br)C=1
1083,[H]Cl.N#CCCC1C=NNC=1
1084,COC1C=C(C=CC=1)C2=NC3=C(C(=O)N2)C4=C(CCC4)S3
1085,COC(OC)CN(c1c(Br)cccc1)c2ccc(cc2)S(=O)(=O)NC(=O)c3ccccc3
1086,COCCN1C(CC)=C2C(=N1)C(=O)N=C(N2)C3C=C(C=NC=3OCC)S(=O)(=O)N4CCN(CC)CC4.OS(=O)(=O)C1=CC=CC=C1
1087,O.O.[Na+].[Na+].OC(=O)CN(CC(O)=O)CCN(CC(O)=O)CC(O)=O
1088,O=[N+]([O-])c1ccc(cc1)C(=O)N(c2ccc(cc2)S(=O)(=O)Nc3nc(C)cc(C)n3)C(C)(C)C(O)=O
1089,COC1=C2C=C3[C@](CC4=CC(OC5=CC=C(C=C5)C[C@@]6([H])C7=C(O2)C8=C(OCO8)C=C7CCN6C)=C(O)C=C4)([H])N(C)CCC3=C1
1090,CCOC(=O)C1=CC=C(NC(=O)CSC2C3N(C=CN=2)N=C(C=3)C4=C(OC)C=CC=C4)C=C1
1091,C[Si](C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)C
1092,CCCCCCC([N+]#[C-])S(=O)(=O)C1=CC=C(C)C=C1
1093,CCOC(=O)C1=C(SC2=CC=C(Cl)C=C2)N=C(N=C1)C3=CC=CC=C3
1094,COC(=O)C(C)(C)C1C(=O)NC(=O)N1
1095,CC(C)(C)OC(=O)N1C[C@H]2[C@H](OC[C@H]2CN)C1
1096,Br[Mg]C1=CC(F)=C(OCC2=CC(Cl)=CC=C2)C=C1
1097,CS(=O)(=O)NC(C)(C)CC1=CC=CC=C1
1098,CC1=CC=C(C=C1)S(=O)(=O)N2C3C(=CC=CC=3[N+](=O)[O-])C(=C2)B4OC(C)(C)C(C)(C)O4
1099,COC1=C(C)C=C(C=C1)C(=O)CC2=CC=CC=C2
1100,OC(=O)CN1C2=C(N=C3C(C=CC=C3)=N2)C4C1=CC=C(Cl)C=4
1101,CC(I)C1=CC2=C(C=C1)C(C)(C)CCC2(C)C
1102,C/C=C1[C@H]2[C@@H](CO)[C@H]3N(C\1)[C@@H](C2)C4=C(C3)C5C(=CC=C(O)C=5)N4
1103,C1=CC=C(C=C1)NC(=O)[C@H]2[C@H](C(F)F)C2
1104,Cl.Cl.NCCN(C)CC(O)=O
1105,O=CC12C(CN(CC3=CC=CC=C3)C2)C1
1106,O=[N+]([O-])C1=CN=C(C=C1)N(C)[C@H]2CN(CCC2)C(=O)OC(C)(C)C
1107,COc1c(F)cc(CC(O)=O)c([N+](=O)[O-])c1
1108,COC(=O)C1NC(=O)C=CC=1
1109,Cl.NCCCc1oc(nn1)c2sccc2
1110,CCNCCC1SC=CC=1
1111,NCCC1C=C(C)SC=1
1112,C#CC1C(C#C)=NN(C)C=1
1113,COC1C=C(C=CC=1)\C=C2C(=O)NC(=S)S\2
1114,FP(F)F
1115,CC1C(NNC2=NCCC2)=C(C)C=CC=1
1116,COC1C(=CC=CC=1)C(=O)[C@H]2[C@@]3(C4=C(C=CC=C4)NC3=O)[C@]5([H])N(C=CC6=C5C=CC=C6)[C@@H]2C(=O)C7C=C8C(OCO8)=CC=7
1117,C1=CC=C(C=C1)N2N=C3C(C=CC(N)=C3Br)=N2
1118,BrC1=C2C(=CC=C1)C(=O)CCN2
1119,[Na]OC(=O)c1c(O)cc(cc1)N(c2scnc2)c3n4c(nnc4)cnc3
1120,CC(C)CC(=O)NC1C(C)=CC(N)=CC=1
1121,O=CC1N(C(C)C)N=C(I)C=1
1122,BrCCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C(=O)OCc2ccc([N+](=O)[O-])cc2
1123,CC(C)(C)OC(=O)N1C(CCCC1)C2=C(Br)C=CC=C2
1124,BrC1=CC(=CC=C1)C2C3=C(CCN2)C4C(=CC=C(F)C=4)N3
1125,OB(O)C1C=C(N=CC=1)OCC2=CC=CC=C2
1126,COC(=O)C(C)N(CCc1ccccc1)C(C)(C)C
1127,CC(=O)NCCN(c1nc(Cl)cnc1)C(=O)c2c(Br)cccc2
1128,C=CCC(O)C1SC=CN=1
1129,CC1C2N(CCC=2)CC1
1130,Cl.Cl.NCC1OC(=CC=1)CN(C)C
1131,NC1=C(C=CC=C1)C2C=NNC=2
1132,[H]Cl.ClCC(=O)O[C@H]1C[C@H](NC1)C(=O)OC
1133,CC(C)COC(=O)NC(=S)NC1SC(C)=C(C)N=1
1134,C/C=C(C)/C(=O)OCC1(O)C2C(C3C1C3)(C)C4C5(C(=C(COC(C)=O)C(=O)O5)C2)C6C7C(C(O)C(=O)\C6=C(C)/C(=O)OC)(C)C8C(C8)C=7C4
1135,CCOC(=O)CCCN(CC(C)C)c1c2c(ccc1)cc(cc2)S(=O)(O)=O
1136,CC(C)COC1=C(Cl)C=C(CO)C=C1
1137,COC(=O)CCC1C(OC)=NC=CC=1C#N
1138,OCCCCN(C(C)=O)c1ccc(cc1)S(=O)(=O)Nc2n(ncc2)c3ccccc3
1139,FC(F)(F)[C@H]1NCCCC1
1140,ClC1C=C(Cl)C(=CC=1)CN2C(C(=O)Cl)=CC(=N2)C(C)(C)C
1141,OCCC#CC1C(F)=NC=CC=1
1142,CCOC(OCC)CN(CCO)c1cc2c(cc1)cc(cc2O)S(=O)(O)=O
1143,COC1=C(O)C([N+](=O)[O-])=CC(=C1)C2OC3C(=CC(C)=CC=3C)C(=O)C=2
1144,ClC1C=C(C=CC=1)C2C(Cl)=CC(=O)N(C)N=2
1145,[N-]=[N+]=N[C@@H]1COCC1
1146,NC1N2C(C=CC=1)=CC=N2
1147,CC(C)NCC1=NC2C(=CC(Cl)=CC=2)N1
1148,OC(=O)C1=C(C2=CC=CC=C2)N(N=N1)C3C(F)=CC=CC=3
1149,COC1C(C)=C(OC)C(=CC=1)CC(N)(C)C(O)=O
1150,Cl.FC1C=C(C(F)=CC=1)S(=O)(=O)N2CCNCC2
1151,NNC(=O)C1=C(OCC2=CC=CC=C2)C=C(C)C(Br)=C1
1152,C1=CC=C(C=C1)\C=C\OC2=C(C=C(\N=C\C3=CC=CC=C3)C=C2)C4=C(OC)C=CC(N)=C4
1153,CCCCCCCSC1=N[N+]2=C(C([O-])=N1)C3C(=CC=CC=3)N=C2C(=O)C4C(OC)=CC=CC=4
1154,N#CC1C(O)=C2C(C=CC(C)=C2)=NC=1N
1155,OC(=O)C1=C2C(=CC=C1)NOC2=O
1156,O=C1C=C(N)N(C)C=N1
1157,C1CC=C(CC1)C2C3C(=CC=C(Cl)C=3)N(C)C(=O)CN=2
1158,CCN(Cc1ccc([N+](=O)[O-])cc1)c2c(cccc2)S(=O)(O)=O
1159,Br[Mg]CC1C(=CC=CC=1)OC(F)(F)F
1160,ClC1OC(=CC=1)C(=O)N2C(C)C(=O)N(C)C(C)C2C
1161,BrC1C(=CC=CC=1)C2CCC2
1162,OC(=O)CC(C)N(c1scnc1)c2c(cccc2)[N+](=O)[O-]
1163,[N-]=[N+]=NC1=CC(=CC=C1)C(C)=O
1164,COC(=O)N(c1ccc(cc1)S(=O)(N)=O)c2c(C)cccc2
1165,CCOC1=C(OCC2OC(C(O)=O)=CC=2)C=CC(/C=C(C#N)/C3C=C(Br)C=CC=3)=C1
1166,CCOc1c(OCc2c(C)cccc2)c(Br)cc(C(O)=O)c1
1167,NC1C=C(C(C)C)C(=CC=1)C2=CC=CC=C2
1168,CC(=O)NCCN(CCO)c1c(F)cc(F)cc1
1169,Clc1ccc(cc1)N(c2ccc(cc2)S(=O)(=O)N([Na])c3nc(C)cc(C)n3)C(C)(C)C(O)=O
1170,FC1=CC(=CC=C1)C2C3=C(CCN(CCC4C5=C(C=CC=C5)NC=4)C3)ON=2
1171,CCCC(=O)N(CC(O)C(=O)OC)c1ccc(cc1)c2nc(NCC3OCCC3)sc2
1172,CCOC(=O)C1NC2=C(C=CC=C2O)C=1
1173,COC(=O)C1=C(Cl)C(Cl)=C([C@H](C)N)C=C1
1174,CCOC(OCC)CN(CC)c1cc(O)c(cc1)C(=O)O[Na]
1175,FC(F)(F)OC1C=C(C=CC=1)C(F)(F)F
1176,BrCc1cc(C(O)=O)cc(C)c1
1177,CCCCCOC(=O)C1=CC=C(C=C1)N/C=C(C#N)/C(=O)N2CCOCC2
1178,CC1=NN2C(=NN=C2S)N=C1O
1179,Fc1ccc(cc1)C2C3(C#N)C2(C#N)C(N)=NC3(OC)OC
1180,COC1=CC(S)=C(O)C=C1
1181,CCCCC#CC1=CC2C(C=C1)=CC(OC)=CC=2
1182,CCCCCCCCN(C(C)(C)C(O)=O)c1c2c(cccc2)nc3c1cccc3
1183,COC1=CC(=CC=C1)CC(=O)C2SC=CC=2
1184,OC(=O)C1=CC=C(C=C1)N2C(SCC(=O)NC3CCCC3)=NN=N2
1185,COCCNC1N=C(C2=CC=C(OC)C=C2)C(C(O)=O)=CN=1
1186,OC(=O)CN1C2=C(OCC1=O)C=CC(=C2)C(=O)N3CCN(C)CC3
1187,COC1C=C2C(NC(=O)CCC2=CC=1)CC3=CC=CC=C3
1188,Cl.ClC1=CN=C(N=C1)NCC2CCNCC2
1189,NCC1C(=C(C)C=CC=1)N(C)S(=O)(C)=O
1190,CC(C)CC(C(O)=O)N(C(CC(C)C)C(O)=O)c1c(\N=N\c2ccccc2)cc(C)c(C)c1
1191,FC1=C(Cl)C=C2C(C)(C)CNC2=C1
1192,Cl.NC1=NC(=CS1)C2=C(C)N(C(C)=C2)C3C=C4C(OCO4)=CC=3
1193,COC1N(N=CC=1)CC2=CC=CC=C2
1194,CCOC(=O)CCCN(CC1OCCC1)C(C(F)(F)F)(F)C(F)(F)F
1195,BrC1N=C2C([N+](=O)[O-])=CNC2=CC=1
1196,O=C([O-])C1CCN(CC1)C2=CC=NC=C2
1197,COC1=C(C(N)=O)C=C(Cl)C=C1C
1198,CCCCN(CC(C)=O)Cc1occc1
1199,C=CCN(C(=O)c1ccccc1)c2ccc(cc2)S(=O)(N)=O
1200,Cl.Cl.NCCCc1occn1
1201,CC1=CC=C(C=C1)C2C3=C(SC=2)C(=O)N(CC)C(SCC(=O)NC4=C(C)C=CC=C4C)=N3
1202,COC1C=C(C(OC)=CC=1)NC(=O)C2C(C)=NS(=O)(=O)N(C)C=2
1203,O=C(NC1CCC1)[C@@H]2CNCC2
1204,CC(C)CC(C(O)=O)N(c1cc2c(cccc2)cc1)C(C(F)(F)F)(F)C(F)(F)F
1205,C=CCC1=C(C=CC=C1)OC2CCNCC2
1206,OC1=CC=C(C=C1)[C@@H](C)[C@H](C(O)=O)NC(=O)OC(C)(C)C
1207,BrC1C2=C(SC=1)C(I)=CS2
1208,CCOC(=O)CCCN(c1ccc(Br)cc1)c2c(C)cc(Br)c(C)c2
1209,CCCCCCCCCCCCCCCC(=O)N(CCCCCl)c1c2c(cccc2)nc3c1cccc3
1210,Cc1cc(C)c(c(C)c1)S(=O)(=O)N(C(=O)C(C)C)c2ccc(cc2)S(=O)(N)=O
1211,C=CCN(Cc1ccccc1)N2C(=S)SCC2=O
1212,CCCCN(C)C1C(CC)=CC(O)=C(O)C=1
1213,CCCCCCCCCCCCCCCCN(CCCCCl)c1cc(C)c(cc1)S(=O)(O)=O
1214,OB(O)c1c(F)c(Br)cc(F)c1F
1215,COC1=CC=C(C=C1)C2CN3C(=NC(C(=O)NC4CC4)=C3)C(=O)N2
1216,FC1N=C(C=CC=1)C2N=C3N(C=CC(Br)=C3)N=2
1217,CC(=C)C1C=NC(=CC=1)C2C(F)=CC=CC=2
1218,ClC1SC2=C(C=1)C=C(N2)C(=O)N[C@]3([H])[C@@](O)([H])C4=C(C=CC=C4)C3
1219,O=CC1C(=CC=C([N+](=O)[O-])C=1)OC2=CC=C(C=C2)C3=CC=CC=C3
1220,ClCC(=O)NC1=NC(=CS1)C2=CC=C(C=C2)C3=CC=CC=C3
1221,OC(=O)CCC(=O)NC1C(=CC=CC=1)C(=O)NC2C(OC)=CC=CC=2
1222,CN1CCN(CC1)NC(=O)C2C(C(O)=O)CC(C)C2
1223,COC1C(Cl)=C(N=C(F)N=1)C(Cl)(Cl)Cl
1224,CCCCCCN(c1ccc(cc1)S(=O)(=O)Nc2sccc2)S(=O)(=O)c3c(C)cc(C)cc3C
1225,CC(=O)NC1=C(O)C2C(=CC=CC=2)N=C1
1226,ClCCCCN(c1c(C)cccc1)c2c(cccc2)C(C)=O
1227,CCCCCCCCN(CC(OCC)OCC)c1nc(cs1)c2ccccc2
1228,CCOC1C2=C(OC=C2)C=C(C(O)=O)C=1
1229,COC1C=C2C(=CC=1)C(O)=C(Br)C(=O)N2
1230,O=[N+]([O-])C1=CC=C(C=C1)N2C3=C(C=CC=C3)NC2=O
1231,CC1CCC(=O)OC2=C(CCCCC=1)C=C(C=C2)OS(=O)(=O)C(F)(F)F
1232,CC(=O)C1N(C)N=C(C2CCOCC2)C=1
1233,CC(=O)N([H])CCC(=O)N([H])[C@@H](CC1N([H])C=NC=1)C(=O)N([H])[C@@H](CO)C(=O)N([H])[C@H](C(O)=O)CC2N([H])C=NC=2
1234,COS(=O)(O)=O.OC[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O1)N2C(=O)N(C)C(=N)C=C2
1235,O=[N+]([O-])c1sc(nc1)N(C(C)=O)C2CCCCC2
1236,SCC1(CS)COC1
1237,OC(=O)CC(C)(C)CN1C=NC=C1
1238,CCCCCCOC1=CC=C(C=C1)C(/[H])=C([H])/C(C)=O
1239,CSC1N=C(CO)C(Cl)=CN=1
1240,CC1C(=O)N2C(OCC2)=NC=1
1241,Cl.CCCOc1c(CC(N)CC)ccc(F)c1
1242,BrC1C(N)=C(C=CC=1)CO[Si](C2=CC=CC=C2)(C3=CC=CC=C3)C(C)(C)C
1243,COC(=O)C1CN(C(=O)OCC2=CC=CC=C2)CC(C(O)=O)C1
1244,FC(F)C1N(C)C(S)=NN=1
1245,O=C(NCC1(O)CC(C)(C)CCC1)C2CCC2
1246,CCC[C@]1(C(O)=O)N(CC2=C(C=C(OC)C=C2)C1)C(=O)OC(C)(C)C
1247,O=C1C2C(CO1)OC(C)(C)O2
1248,CCCCCCCCC(C(O)=O)N(C(CCCCCC)C(O)=O)c1c(/N=N/c2ccccc2)cc(C)c(C)c1
1249,ClC1=CC=C(C=C1)CSC2SC3C(=CC=C(NC(=O)C4C(=CC=CC=4)C(=O)N5CCOCC5)C=3)N=2
1250,OB(O)C1=CC2=C(CCNC2)C=C1
1251,O=C1C(C(C)(C)C)N2C(CN1)CC2
1252,COC1=C(OC)C=C(C=C1)C2N=C(ON=2)C3N(CCC3)C(=O)C4=CC=C(F)C=C4
1253,BrC1=CC(=CC=C1)C2N(C)N=NN=2
1254,ClCC(=O)NC1=C(OC)C=C(OC)C=C1OC
1255,OC(=O)C1C=C(N=CN=1)C2=C(Cl)C=C(F)C=C2
1256,COCCCNC(C)C1SC=CC=1
1257,O=C([O-])C1=C2C(OCCN2C)=CC=C1
1258,C1=CC=C(C=C1)N2C(=NN=N2)SCC(=O)C3C4C(=CC=CC=4)NC=3
1259,Cl.FC1=CN=C(N=C1)N[C@@H]2CNCCC2
1260,CCCCOC(=O)CN(CCCN1CCOCC1)c2scnc2
1261,CCOC1=C(C)C=C2C(CC=CC=C2)=C1
1262,CCOC(=O)C1(CCCC1)C2C=C(N)C=CC=2
1263,Cc1c(C)c(C)c(N)c(C)n1
1264,Fc1ccc(cc1)N(S(=O)(=O)CC)C(C)(C)C(O)=O
1265,C[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2[C@H](C(O)=O)CCC2
1266,CCCCN1C(=O)C2([H])C3(C4=C(C=CC=C4)NC3=O)NC(CC5C6=C(C=CC=C6)NC=5)C2([H])C1=O
1267,COC(=O)N1C=C2C(C=CC=C2)=C1
1268,CCCc1ccc(cc1)N(c2ccc(cc2)S(=O)(N)=O)S(=O)(=O)C=C
1269,C1COCCOCN(OCCOCCO1)C2=CC=CC=C2
1270,CC(=O)NCCN(C(=O)c1ccc([N+](=O)[O-])cc1)c2c(C)ccc([N+](=O)[O-])c2
1271,COC(=O)[C@H](NC(=O)OCC1=CC=CC=C1)C2COC2
1272,CC(C)CC(C)N[C@H](C)C1=CC=CC=C1
1273,COCCN1C(=O)C2=C(N=C1)C(C3=CC=CC=C3)=CN2CC(=O)NC4=C(C)C(C)=CC=C4
1274,C1CCC(CC1)C(=O)N2CCN(CC2)C(=O)[C@H]3NCCC3
1275,CCCC1C(=O)NCCCC1
1276,CC(C)(C)OC(=O)N1CC2(CCC(N)CC2)OCC1
1277,O=CC1=C2N(CCCO2)N=C1
1278,N#CC1C(=O)N=C2N(CCO2)C=1
1279,Cl.NCCC(=O)NC1=CC=C(NC(C)=O)C=C1
1280,ClC1=CC2C(=NN=CC=2O)C=C1
1281,CC(C)(C)OC(=O)NC1C=C2C(=CC=1)C(C)(C)CNC2
1282,CC(C)C1OC(=NN=1)C2CNCCC2
1283,O=[N+]([O-])C1OC(=CC=1)/C=N/N2[13C]([H])([H])[13C](=O)N[13C]2=O
1284,CC1=C(C=CO1)C(=O)OC(=O)C2=C(C)OC=C2
1285,CCOC(=O)\N=N\C1=CC=C([N+](=O)[O-])C=C1
1286,CCOC1C(=CC=C(Cl)N=1)[N+](=O)[O-]
1287,CCOC(=O)CCCN(S(=O)(=O)CC)c1ccc(cc1)S(=O)(=O)Nc2nc(C)cc(C)n2
1288,FC1C(F)=CC(=CC=1)C2C(C)(C)CNC2
1289,CN(C)C1=CC=C(C=C1)C(=O)C2C=C(F)C(C)=CC=2
1290,N.[Fe+3].O=C([O-])CC(CC(=O)[O-])(O)C(=O)[O-]
1291,CC(C)=CCN(c1ccccc1)c2c(C)ccc([N+](=O)[O-])c2
1292,COC(=O)C1C(F)CCNC1
1293,CCNC(=O)C1C2C(=CC(Cl)=CC=2)NC=1
1294,CCCOC(=O)CN(CC)c1cc(C)ccn1
1295,O=C1NC2=C(C=C1)C=C(C)C=C2Cl
1296,CCCCOC(=O)CN(C(=O)OC)C(C)c1ccccc1
1297,CCCCCCC(C(O)=O)N(CC(C)=O)CCCN1CCOCC1
1298,CCCCCCCCCCCCCCCCN(c1ccccc1)c2c(F)cc(F)cc2
1299,N#CC1C(Cl)=C(C=CN=1)C(F)(F)F
1300,COC(=O)C1OC(=CC=1)CN2CCCC2
1301,COC1=CC2C(CCN=2)CC1
1302,ClCC1=NC(=NO1)C2=CC(Cl)=C(Cl)C=C2
1303,CCOC(=O)C1C(CO)(C)O1
1304,C=CCN(C(=O)C(C)C)c1ccc(cc1)S(=O)(=O)Nc2ncccn2
1305,ClCCO[Si](C)(C)OCCCl
1306,[Na+].[Na+].O=P([O-])([O-])OCC1OC(CC1O)N2C3=C(C(N)=NC=N3)N=C2
1307,S1CC2C(CS1)=CNC=2
1308,COC1C(=CC2=C(NC(=O)CO2)C=1)S(=O)(=O)Cl
1309,OC(=O)C(N)CN1C=C(C)C=N1
1310,NC(=O)C1OC(=CC=1)C2=C([N+](=O)[O-])C=C(C)C(C)=C2
1311,CCOC(=O)CC(=O)CN(c1cc(C)ccn1)c2cc([N+](=O)[O-])ccc2
1312,[Cr+3].CC(=O)C1=C([O-])C=CC=C1.CC(=O)C1=C([O-])C=CC=C1.CC(=O)C1=C([O-])C=CC=C1
1313,CC(=O)O[C@@]1([H])[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@](O)([H])[C@](C)([H])C(/[H])=C(/[H])\C(\[H])=C(\C)/C(/O)=N\C2C3=C(N=C4N3C=CC(C)=C4)C5C6=C(OC(OC(/[H])=C(/[H])[C@@](OC)([H])[C@@]1([H])C)(C)C6=O)C(C)=C(O)C=5C=2O
1314,Cc1ccc(cc1)C(=O)O\N=C\c2n3c(sc4c3CCCC4)nc2c5ccc(Cl)cc5
1315,CCCCCCCCC(=O)N(C(CC(C)C)C(O)=O)c1ccc(OC)cc1
1316,CCCCCCCCCCCCC=C.CCCCCCCCCCCCCCC=C.COCCOCCOC(=O)/C=C/C(=O)OCCOCCOC
1317,ClCC(C)(C)C(=O)NC1=CC=C(C=C1)S(=O)(N)=O
1318,OC(=O)C1C2=C(NC=1)C(Cl)=CC=C2Cl
1319,OC(=O)C(NC(=O)OC(C)(C)C)CC1C2=C(C=CC=C2)OC=1
1320,C[C@H]1CN([C@H](C)CN1)C2=CC=CC=C2
1321,CC(=O)O[C@@H]1[C@]23[C@@H](C[C@H](CC3)C1=C)[C@]45[C@H]6[C@](CCC5)(C)[C@@H]7N(CCO7)[C@@H]4O[C@@H]2C6
1322,NC(=O)[C@H](NC(=O)NCC1(CC1)C2C(C)=CC=CC=2)C3=CC=CC=C3
1323,OC(=O)C1C(N)=C(Cl)C=C(C)C=1
1324,COC1=C(F)C=C(C=C1)C(=O)N2CCC(CC2)C3N(C4=CC=CC=C4)C(=O)NN=3
1325,C=CCN(CCO)Cc1ccc([N+](=O)[O-])cc1
1326,CCOC(=O)C(C(=O)OCC)N(C(=O)C(C)C)C(=O)c1ccccc1
1327,CC(C)COC1=CC=C([C@H](C)O)C=C1
1328,OC1=CC(=CC=C1)NC(=O)C2=CN(C)N=C2
1329,BrC1=CC=C(C=C1)NC(=O)CSC2N(CC(C)=C)C(=NN=2)C3=CC=NC=C3
1330,CC(=C)CCOC1=C(CC(C)N)C=C(OC)C=C1
1331,CC(C)CCNCC1CN(C)CCO1
1332,ClC1=CC(=C(F)C=C1)C(=O)NCCN2C(=O)C3N(C=C2)N=C(C4C(C)=CC(C)=CC=4)C=3
1333,CC(C)C1=CC=C(C=C1)OC2=CC(C)=C(N)C=C2
1334,COC(=O)c1cc2c(cc1)c(=O)n(N)c(=S)n2
1335,C1CCC(CC1)C2C=NNC=2
1336,CN(C)C(=O)C1C=C(C=CC=1F)S(=O)(N)=O
1337,COc1cc(nc(OC)n1)NS(=O)(=O)c2ccc(cc2)N(CC(O)=O)c3ncccc3
1338,COC1C(CN)=C(O)N=C(C)C=1
1339,OC(=O)C(NC(=O)CC1=C(C)C2C(OC1=O)=C(C)C3=C(C(C)=C(C)O3)C=2)CC4C5=C(C=CC(O)=C5)NC=4
1340,CCCCCCCCN(C(=O)c1ccccc1)c2cc(O)ccc2
1341,CCCC[C@@H](C)CCC=C(C)C
1342,O=C1N(C2=CC=CC=C2)C3(CCNCC3)CC1
1343,COC(=O)N(C(=O)c1c(Br)cccc1)c2cc([N+](=O)[O-])c(O)cc2
1344,COC(=O)C1=CN(N=N1)CC2C(Cl)=CC(F)=CC=2
1345,N#CC1C(=CC=CC=1)CSC2N(C)C(=NN=2)CN3CCOCC3
